,eg:date,eg:indicator,eg:note,eg:value
1936,2013-07-02T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,137.1
1937,2013-07-02T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,80
1938,2013-07-02T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,0.00001
1939,2013-07-02T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,53
1940,2013-07-02T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,39
1941,2013-07-02T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,40
1942,2013-07-02T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,135.5
1943,2013-07-02T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,130
1944,2013-07-02T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,0.0001
1945,2013-07-02T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,89
1946,2013-07-02T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,66
1947,2013-07-02T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,74
1948,2013-07-02T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,135.7
1949,2013-07-02T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,180
1950,2013-07-02T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,0.001
1951,2013-07-02T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,88
1952,2013-07-02T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,77
1953,2013-07-02T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,90
1954,2013-07-02T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,135.5
1955,2013-07-02T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,230
1956,2013-07-02T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,0.01
1957,2013-07-02T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,76
1958,2013-07-02T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,72
1959,2013-07-02T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,89
1960,2013-07-02T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,135.7
1961,2013-07-02T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,280
1962,2013-07-02T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,0.01
1963,2013-07-02T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,70
1964,2013-07-02T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,66
1965,2013-07-02T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,60
1966,2013-07-02T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,135.5
1967,2013-07-02T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,320
1968,2013-07-02T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,0.01
1969,2013-07-02T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,29
1970,2013-07-02T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,38
1971,2013-07-02T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/11/13 prep) DIFCO 2289454,34
1972,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0
1973,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0
1974,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.000001
1975,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,57
1976,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,58
1977,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,62
1978,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,137.2
1979,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,60
1980,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.00001
1981,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,46
1982,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,46
1983,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,45
1984,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,136.9
1985,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,80
1986,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.00001
1987,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,26
1988,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,27
1989,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,21
1990,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,136.5
1991,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,130
1992,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.0001
1993,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,25
1994,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,20
1995,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,18
1996,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,134.2
1997,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,180
1998,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.01
1999,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,31
2000,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,33
2001,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,36
2002,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,136.3
2003,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,230
2004,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.01
2005,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,24
2006,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,16
2007,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,20
2008,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,134.2
2009,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,280
2010,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.1
2011,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,30
2012,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,39
2013,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,53
2014,2013-07-08T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,134.6
2015,2013-07-08T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,320
2016,2013-07-08T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.1
2017,2013-07-08T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,19
2018,2013-07-08T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,23
2019,2013-07-08T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,15
2020,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0
2021,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0
2022,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.000001
2023,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,24
2024,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,25
2025,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,28
2026,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,134.9
2027,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,60
2028,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.00001
2029,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,23
2030,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,23
2031,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,28
2032,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,135.8
2033,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,80
2034,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.00001
2035,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,23
2036,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,20
2037,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,21
2038,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,137
2039,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,130
2040,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.0001
2041,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,20
2042,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,22
2043,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,22
2044,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,137.8
2045,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,180
2046,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.01
2047,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,51
2048,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,72
2049,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,88
2050,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,135.5
2051,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,230
2052,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.01
2053,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,12
2054,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,8
2055,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,18
2056,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,135.2
2057,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,280
2058,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.1
2059,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,21
2060,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,18
2061,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,20
2062,2013-07-09T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,135.8
2063,2013-07-09T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,320
2064,2013-07-09T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,0.1
2065,2013-07-09T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,19
2066,2013-07-09T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,16
2067,2013-07-09T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (* 6/18/13 prep) Bioworld,20
2068,2013-01-07T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0
2069,2013-01-07T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0
2070,2013-01-07T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.000001
2071,2013-01-07T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),112
2072,2013-01-07T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),78
2073,2013-01-07T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.1522
2074,2013-01-07T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),80
2075,2013-01-07T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.000001
2076,2013-01-07T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),122
2077,2013-01-07T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),39
2078,2013-01-07T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.1528
2079,2013-01-07T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),130
2080,2013-01-07T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.00001
2081,2013-01-07T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),119
2082,2013-01-07T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),80
2083,2013-01-07T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.154
2084,2013-01-07T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),180
2085,2013-01-07T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.0001
2086,2013-01-07T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),404
2087,2013-01-07T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),485
2088,2013-01-07T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.1475
2089,2013-01-07T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),230
2090,2013-01-07T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),0.0001
2091,2013-01-07T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),111
2092,2013-01-07T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media 5day incubation (12-16-12 prep),62
2093,2013-02-06T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0
2094,2013-02-06T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0
2095,2013-02-06T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0.00001
2096,2013-02-06T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),220
2097,2013-02-06T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),228
2098,2013-02-06T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0.1426
2099,2013-02-06T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),80
2100,2013-02-06T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0.00001
2101,2013-02-06T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),148
2102,2013-02-06T00:00:00,Plate 2,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),61
2103,2013-02-06T00:00:00,Radiometer Reading,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0.1401
2104,2013-02-06T00:00:00,mJ Dose,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),130
2105,2013-02-06T00:00:00,Dilution,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),0.00001
2106,2013-02-06T00:00:00,Plate 1,.1mM MnSO4 Grown in  Generic spore Media (*1-22-13 prep),53
